"","Site","WY","Month","Air","PO4","NO3","pH","Cond","Tur","O2","H2Otemp","TotalColiform","EColi","ppt","cwd","tmx","tmn","PctUrb","PctImp","NDVI","SiteWY"
"2115",12,2016,2,10.2,0,0.193333333,6.66,32.9,2.763333333,10.84666667,7.7,4.691347882,3.983413002,52.89,0,16.4,3.82,9,12,0.445,"12 2016"
"2116",12,2016,3,7.6,0.04,0.156666667,6.756666667,33.3,4.98,10.95666667,9.033333333,4.383275854,3.328626689,411.53,0,14.78,4.43,9,12,0.445,"12 2016"
"2117",12,2016,4,12.5,0.013333333,0.08,6.87,37.3,4.643333333,11.36,9.7,5.225746674,3.970291914,59.1,0,19.77,7.06,9,12,0.445,"12 2016"
"2118",12,2016,5,18.6,0,0.083333333,7.2,36.86666667,1.27,9.416666667,12.86666667,5.225746674,4.693181063,38.81,0,22.13,9.76,9,12,0.445,"12 2016"
"2119",12,2016,6,24.9,0.043333333,0.11,7.18,44.2,2.18,9.743333333,13.56666667,6.824699704,4.133565275,1.66,120.39,29.28,13.76,9,12,0.445,"12 2016"
"2120",12,2016,7,17.2,0.026666667,0.15,6.903333333,44.73333333,0.726666667,9.386666667,13.63333333,7.791357516,3.449987546,0,196.9,32.12,15.58,9,12,0.445,"12 2016"
"2121",12,2016,8,20.2,0.026666667,0.11,7.13,45.43333333,0.326666667,8.713333333,15.06666667,7.020994675,5.276071758,0,172.9,31.93,15.89,9,12,0.445,"12 2016"
"2122",12,2016,9,14.9,0.1,0.073333333,6.78,44.16666667,0.226666667,10.00333333,10.7,6.475124503,5.186826991,0.4,126.2,28.25,12.78,9,12,0.445,"12 2016"
"2123",12,2016,10,17.3,0.033333333,0.083333333,6.726666667,44.5,0.07,8.28,12.83333333,6.704904431,5.386328244,23.56,0,24.62,12.1,9,12,0.445,"12 2016"
"2124",12,2016,11,20,0.05,0.016666667,6.776666667,51.4,0.76,10.69333333,6.2,6.475124503,3.88567903,123.21,0,13.57,2.76,9,12,0.445,"12 2016"
"2125",12,2016,12,10.3,0.006666667,0.053333333,6.973333333,49.06666667,5.5,10.50333333,5.266666667,5.900992644,4.252771799,308.85,0,9.07,1.28,9,12,0.445,"12 2016"
"2126",13,2001,5,29,1.31,4.213333333,6.486666667,41.13333333,1.203333333,10.59666667,14.93333333,7.253894921,6.361993085,1.9,0,27.71,11.52,9,12,0.26,"13 2001"
"2127",13,2001,6,28.5,2.983333333,0.07,6.633333333,40.16666667,1.526666667,10.53333333,14.66666667,7.791357516,4.115779843,5.7,108.9,28.13,12.59,9,12,0.26,"13 2001"
"2128",13,2001,7,35,2.866666667,4.213333333,6.666666667,40.4,0.95,8.973333333,16.85,7.791357516,4.204692619,0,193.8,30.88,14.99,9,12,0.26,"13 2001"
"2129",13,2001,8,21.5,2.913333333,0.093333333,7,32.13333333,0.783333333,9.5,14.16,7.791357516,3.737669618,0.1,171.8,32.06,15.14,9,12,0.26,"13 2001"
"2130",13,2001,9,18,4.386666667,0.093333333,7.55,44.73333333,0.733333333,10.47333333,12.91666667,6.26206404,3.04927304,14.8,112.8,28.85,13.29,9,12,0.26,"13 2001"
"2131",13,2002,1,0.6,0.043333333,0,6.333333333,22.6,2.47,11.24333333,5.916666667,7.791357516,5.617861412,155.4,0,10.01,0.24,9,12,0.245,"13 2002"
"2132",13,2002,2,7.5,0,0.35,6.366666667,35,1.9,10.40333333,7.9,6.764346696,4.194189897,131.1,0,9.49,0.16,9,12,0.245,"13 2002"
"2133",13,2002,3,11.1,0.033333333,0.01,6.313333333,32.8,2.45,10.93666667,10,6.26206404,4.619073091,229.1,0,16.82,4.15,9,12,0.245,"13 2002"
"2134",13,2002,4,5.2,0.043333333,0.033333333,7.333333333,38.96666667,2.833333333,10.34333333,9.3,6.124464549,0.693147181,49.7,0,18.33,4.48,9,12,0.245,"13 2002"
"2135",13,2002,5,7.5,0.02,0.35,7.533333333,38.33333333,3.733333333,10.32,9.166666667,7.092823061,4.892602227,58.1,0,22.01,6.94,9,12,0.245,"13 2002"
"2136",13,2002,6,23.7,0.02,0,7.133333333,30.6,1.766666667,9.633333333,14.36666667,7.791357516,3.981549068,0,101.5,28.69,12.61,9,12,0.245,"13 2002"
"2137",13,2002,7,27.2,0.033333333,0,7.233333333,32.4,1.333333333,9.38,17.16666667,7.791357516,5.672979566,0.1,197.8,32.47,16.23,9,12,0.245,"13 2002"
"2138",13,2002,8,28.6,0.016666667,0.176666667,7.3,38.66666667,1.466666667,8.86,17.06666667,7.791357516,5.387700928,0,170.1,31.21,14.59,9,12,0.245,"13 2002"
"2139",13,2002,9,13.3,0.056666667,0.01,7.333333333,42.86666667,0.75,9.943333333,11.28333333,5.959199587,4.000033883,0.1,127.1,29.23,12.52,9,12,0.245,"13 2002"
"2140",13,2002,10,13,0,0.01,7.533333333,31.2,0.533333333,9.846666667,11.2,7.791357516,5.785362462,46.1,35.9,24.93,10.16,9,12,0.245,"13 2002"
"2141",13,2002,11,12.7,0.066666667,0.01,6.533333333,32,1.466666667,9.503333333,10.53333333,7.791357516,5.225746674,245.1,0,14.48,5.3,9,12,0.245,"13 2002"
"2142",13,2002,12,7.6,0.003333333,0,7.45,41.43333333,3.666666667,11.08666667,16.11,7.791357516,4.204692619,454.9,0,8.22,1.2,9,12,0.245,"13 2002"
"2143",13,2003,1,5.5,0,0.003333333,7.2,0.03,1.6,11.70333333,6.733333333,7.253894921,4.422448549,118.2,0,9.17,-0.23,9,12,0.246,"13 2003"
"2144",13,2003,2,8.1,0.94,0.17,7.1,22.46666667,12.66666667,10.55333333,8.016666667,6.191134742,7.791357516,90.5,0,14.12,2.04,9,12,0.246,"13 2003"
"2145",13,2003,3,11.4,1.423333333,0.53,5.9,81.56666667,2.7,10.43666667,9.55,6.305362462,4.252771799,158.5,0,14.63,1.42,9,12,0.246,"13 2003"
"2146",13,2003,4,5.2,0.01,0.113333333,6.4,37.26666667,1.733333333,15.39333333,8.25,5.521460918,3.417726684,280.4,0,12.56,2.34,9,12,0.246,"13 2003"
"2147",13,2003,5,10.1,0.026666667,0.093333333,5.666666667,37.4,1.6,10.50666667,10.46666667,7.791357516,4.223909767,70.9,0,21.56,7.72,9,12,0.246,"13 2003"
"2148",13,2003,6,22.7,0.493333333,0.453333333,6.266666667,41.1,1.4,9.25,14.66666667,7.791357516,4.48187197,0,31.6,28.5,12.91,9,12,0.246,"13 2003"
"2149",13,2003,7,11.1,2.866666667,0.736666667,5.9,43.33333333,1.333333333,12.82333333,13.18333333,7.791357516,6.017619505,0.2,199.5,33.26,16.72,9,12,0.246,"13 2003"
"2150",13,2003,8,8.7,0.023333333,0.12,5.833333333,41.43333333,0.95,9.48,11.95,7.791357516,5.256453162,41.6,126.3,29.62,14.51,9,12,0.246,"13 2003"
"2151",13,2003,9,9.5,1.033333333,0.143333333,5.733333333,40.76666667,1.016666667,9.766666667,12.4,7.791357516,4.388257184,3.2,126.7,30.44,13.9,9,12,0.246,"13 2003"
"2152",13,2003,10,1.31,0.48,0.043333333,7.6,38.73333333,0.983333333,10.77,11.11666667,7.791357516,4.62399194,0.1,77.9,22.64,7.43,9,12,0.246,"13 2003"
"2153",13,2003,11,1.8,0.023333333,0.043333333,6.9,33.2,0.466666667,12.27666667,7.766666667,6.133614939,4.717605615,177.3,0,16.74,4.61,9,12,0.246,"13 2003"
"2154",13,2003,12,-0.6,0.653333333,0.14,8.533333333,47.13333333,0.683333333,11.68333333,5.5,6.017619505,3.723280881,557.5,0,9.58,1.67,9,12,0.246,"13 2003"
"2155",13,2004,1,0,0.086666667,0.013333333,6.1,37.63333333,1.633333333,11.57333333,6,6.825242857,3.802208139,174.7,0,14.24,4.07,9,12,0.317,"13 2004"
"2156",13,2004,2,8.6,0.006666667,0.063333333,5.866666667,30,7.2,11.16333333,7.9,6.952919831,5.900992644,333.9,0,12.94,0.94,9,12,0.317,"13 2004"
"2157",13,2004,3,4.1,0,0.043333333,6.666666667,36.96666667,2,11.19,7.816666667,6.075805696,3.713572067,58,0,15.4,2.95,9,12,0.317,"13 2004"
"2158",13,2004,4,7.3,0.04,0.016666667,6.2,38.4,1.433333333,8.85,9.8,7.791357516,5.618587629,35.8,0,20,5.81,9,12,0.317,"13 2004"
"2159",13,2004,5,4.2,0,0.076666667,6.2,41.96666667,2.4,9.7,8.95,6.817721156,4.768988271,22.3,0,22.61,8.05,9,12,0.317,"13 2004"
"2160",13,2004,6,11,0,0.026666667,6.133333333,37.53333333,1.183333333,9.476666667,12.6,7.791357516,7.457551585,3.5,171,27.98,12.58,9,12,0.317,"13 2004"
"2161",13,2004,7,10.5,0,0.046666667,6.166666667,41.33333333,0.8,9.79,12.36666667,7.791357516,5.430222437,2,193.3,31.52,15.41,9,12,0.317,"13 2004"
"2162",13,2004,8,11.1,0,0.03,6.333333333,41.26666667,0.366666667,9.133333333,12.86666667,7.791357516,4.740574823,0.1,170.3,31.1,14.9,9,12,0.317,"13 2004"
"2163",13,2004,9,6,0,0.066666667,6.266666667,39.63333333,0.266666667,9.39,10.85,6.361993085,3.671224519,8.6,116.4,28.04,11.66,9,12,0.317,"13 2004"
"2164",13,2004,10,13.6,0.006666667,0.016666667,5.8,43.36666667,0.96,9.7,9.05,7.791357516,6.646520377,8.1,74.9,26.27,10.15,9,12,0.317,"13 2004"
"2165",13,2004,11,-0.2,0.103333333,0,6.133333333,47.23333333,0.666666667,11.66,6.183333333,7.791357516,4.223909767,123,0,11.27,1.85,9,12,0.317,"13 2004"
"2166",13,2004,12,-1.2,0.013333333,0.053333333,6.4,40.8,1.966666667,11.55666667,5.7,5.414766179,3.90197267,458.8,0,8.76,1.75,9,12,0.317,"13 2004"
"2167",13,2005,1,-3.6,0.01,0.04,6,39.93333333,3.5,14.78,4.85,2.917770732,2.272125886,260.5,0,9.48,0.57,9,12,0.253,"13 2005"
"2168",13,2005,2,6.1,0.003333333,0.053333333,6.3,40.56666667,1.7,10.95,8.05,2.839078464,3.139832618,145.1,0,10.35,1.24,9,12,0.253,"13 2005"
"2169",13,2005,3,5.7,0.006666667,0.09,6.71,36,1.366666667,10.78,8.15,7.020994675,3.117949906,308.7,0,20.12,5.95,9,12,0.253,"13 2005"
"2170",13,2005,4,2.9,0.053333333,0.063333333,5.666666667,38,1.44,11.64333333,7.5,2.151762203,2.850706502,101.3,0,16.28,3.23,9,12,0.253,"13 2005"
"2171",13,2005,5,8.3,0,0.07,5.8,39.16666667,1.333333333,11.19,9.1,5.178970609,2.272125886,213.6,0,19.95,8.22,9,12,0.253,"13 2005"
"2172",13,2005,6,9.2,0.01,0.073333333,6.576666667,41.63333333,1.633333333,10.47,11.2,5.008633291,3.751854253,58.3,0,23.84,8.86,9,12,0.253,"13 2005"
"2173",13,2005,7,17.4,0.046666667,0.096666667,5.8,45.36666667,1.2,9.08,14.7,5.513831891,4.563305982,0,78.6,33.2,17.14,9,12,0.253,"13 2005"
"2174",13,2005,8,13.3,0.043333333,0.066666667,5.666666667,43.03333333,1,8.863333333,13.73333333,6.704904431,3.951243719,0.1,172.8,32.34,15.63,9,12,0.253,"13 2005"
"2175",13,2005,9,7.3,0.01,0.12,5.6,39.16666667,1,9.853333333,10.2,4.356708827,1.410986974,14.1,107.4,26.11,10.35,9,12,0.253,"13 2005"
"2176",13,2005,10,11.9,0.26,0.03,5.7,43.7,0.116666667,9.903333333,9.55,4.662495253,2.76000994,193.9,0,19.59,7.38,9,12,0.253,"13 2005"
"2177",13,2005,11,5.3,0.006666667,0.003333333,5.933333333,48.4,0.266666667,9.81,8.083333333,3.605497845,2.00148,101.6,0,13.1,2.43,9,12,0.253,"13 2005"
"2178",13,2005,12,1.1,0,0.063333333,5.7,42.43333333,1.233333333,10.95333333,6.45,2.272125886,2.694627181,288.1,0,11.31,1.8,9,12,0.253,"13 2005"
"2179",13,2006,1,0.1,0.016666667,0.076666667,6.8,35.7,2.133333333,11.32333333,6.7,3.671224519,2.00148,261.2,0,8.26,1.32,9,12,0.246,"13 2006"
"2180",13,2006,2,1.4,0.003333333,0.09,5.333333333,41.06666667,1.5,10.52333333,6.833333333,2.00148,0.693147181,184.9,0,12.97,3.31,9,12,0.246,"13 2006"
"2181",13,2006,3,2.2,0.006666667,0.09,5.5,37.66666667,1.866666667,11.60666667,6.5,5.150397236,2.282382386,428.3,0,15.55,3.63,9,12,0.246,"13 2006"
"2182",13,2006,4,6.2,0,0.033333333,5.233333333,34.16666667,6.566666667,11.3,8.3,5.785362462,4.244200318,362.3,0,14.9,4.75,9,12,0.246,"13 2006"
"2183",13,2006,5,13,0.033333333,0.053333333,6.633333333,45.2,1.7,9.746666667,12.3,7.791357516,3.117949906,39.9,0,23.77,9.51,9,12,0.246,"13 2006"
"2184",13,2006,6,11.6,0.016666667,0,5.333333333,41,1.833333333,9.71,11.5,7.791357516,3.919991175,0.7,69.5,28.87,13.47,9,12,0.246,"13 2006"
"2185",13,2006,7,13.3,0.006666667,0.04,5.5,49.5,1.2,9.12,13.2,7.791357516,6.531897516,0,200.2,33.5,16.83,9,12,0.246,"13 2006"
"2186",13,2006,8,9.1,0,0.063333333,6.963333333,45.1,1.133333333,9.476666667,11.4,6.361993085,3.951243719,0.3,168,30.34,14.1,9,12,0.246,"13 2006"
"2187",13,2006,9,11.9,0.023333333,0.04,6.493333333,46,0.966666667,9.6,12.7,7.791357516,2.151762203,0.2,126.4,28.79,12.35,9,12,0.246,"13 2006"
"2188",13,2006,10,7.2,0,0.073333333,5.733333333,44.53333333,1.533333333,16.06666667,9.633333333,4.892602227,2.493205453,36.7,40.3,21.15,7.69,9,12,0.246,"13 2006"
"2189",13,2006,11,2.6,0,0.016666667,6.8,47.5,0,9.97,7.533333333,6.248429647,0.693147181,128.7,0,15.57,5.1,9,12,0.246,"13 2006"
"2190",13,2006,12,-1,0,0.04,6,48.66666667,0.956666667,11.95333333,4.6,4.294560609,1.098612289,720.2,0,10.85,3.02,9,12,0.246,"13 2006"
"2191",13,2007,1,-3.4,0,0.026666667,5.166666667,47.5,0.733333333,12.42666667,2.2,2.388762789,1.098612289,39.8,0,9.76,1.86,9,12,0.214,"13 2007"
"2192",13,2007,2,2.9,0,0.033333333,6.066666667,40.4,6.066666667,10.96666667,6.6,5.900992644,2.128231706,392,0,13.61,1.59,9,12,0.214,"13 2007"
"2193",13,2007,3,5.7,0.006666667,0.05,6.266666667,43.6,1.433333333,10.51666667,8.1,4.450852826,3.139832618,35.1,0,8.52,0.05,9,12,0.214,"13 2007"
"2194",13,2007,4,0.5,0,0.033333333,6.916666667,47.1,1.056666667,10.87666667,6.6,5.618587629,2.151762203,107.5,0,18.91,4.47,9,12,0.214,"13 2007"
"2195",13,2007,5,7.1,0.023333333,0.02,5.2,43.23333333,0.683333333,13.91,9.3,5.959199587,2.772588722,43.5,0,24.29,9.27,9,12,0.214,"13 2007"
"2196",13,2007,6,10.3,0.013333333,0.02,6.2,45.5,0.683333333,9.676666667,10.8,7.791357516,4.014579594,19,83.4,27.73,12.01,9,12,0.214,"13 2007"
"2197",13,2007,7,15.2,0.013333333,0.05,5.966666667,46.5,0.45,8.6,14.6,7.791357516,5.699439725,2.1,192.9,31.45,15.23,9,12,0.214,"13 2007"
"2198",13,2007,8,11.7,0,0.066666667,5.033333333,46.9,0.3,9.243333333,12.4,7.791357516,4.018183201,0,170.7,31.49,14.75,9,12,0.214,"13 2007"
"2199",13,2007,9,11.1,0.106666667,0.02,6.83,44.56666667,0.466666667,9.066666667,13.4,6.531897516,4.942356453,33.1,87.7,25.13,10.69,9,12,0.214,"13 2007"
"2200",13,2007,10,15.2,0.003333333,0.016666667,6.336666667,49.26666667,0.85,10.13,10.33333333,7.791357516,1.410986974,17,59.5,21.11,6.9,9,12,0.214,"13 2007"
"2201",13,2007,11,1.2,0.016666667,0.006666667,6.346666667,51.03333333,0.05,10.49333333,6.4,7.791357516,2.151762203,147,0,13.08,4.09,9,12,0.214,"13 2007"
"2202",13,2007,12,6.7,0.01,0.07,5.166666667,46.7,5.3,11.27333333,7.1,7.791357516,5.463407986,240,0,10.4,1.34,9,12,0.214,"13 2007"
"2203",13,2008,1,-1.2,0,0,6.033333333,24.9,0.2,17.31666667,1.7,2.379546134,1.987874348,340.8,0,11.41,-1.31,9,12,0.248,"13 2008"
"2204",13,2008,2,0.6,0.1,0.026666667,5.666666667,41.5,1.833333333,11.51666667,4.7,4.535820108,3.404525172,171.6,0,11.3,2.12,9,12,0.248,"13 2008"
"2205",13,2008,3,2.3,0.043333333,0.056666667,6.333333333,41.43333333,1.13,11.08,6.4,5.699439725,2.48490665,53.6,0,19.17,4.23,9,12,0.248,"13 2008"
"2206",13,2008,4,2.7,0.03,0.036666667,5.566666667,46.86666667,0.866666667,10.99666667,8.533333333,5.30529298,0,13.6,0,17.91,3.41,9,12,0.248,"13 2008"
"2207",13,2008,5,13.1,0.01,0.036666667,6.366666667,50.2,0.116666667,9.586666667,12.5,5.463407986,2.839078464,17.9,1.3,23.16,8.92,9,12,0.248,"13 2008"
"2208",13,2008,6,27.2,0.03,0.04,6.573333333,39,0.65,8.67,14.3,5.618587629,3.08190997,0,177.7,28.75,11.63,9,12,0.248,"13 2008"
"2209",13,2008,7,15.5,0.013333333,0.076666667,6.753333333,43.33333333,0.316666667,6.343333333,15.1,7.791357516,3.321432413,0,197.6,32.77,15.74,9,12,0.248,"13 2008"
"2210",13,2008,8,12.8,0.036666667,0.056666667,7.073333333,46.3,0.363333333,9.42,13.3,7.791357516,4.509760001,0.5,172.7,32.34,15.88,9,12,0.248,"13 2008"
"2211",13,2008,9,10,0.003333333,0.046666667,6.133333333,45.53333333,0.15,9.393333333,12,7.791357516,2.772588722,0.2,128.6,30.49,12.84,9,12,0.248,"13 2008"
"2212",13,2008,10,14.1,0,0.04,6.233333333,46.76666667,0.333333333,9.686666667,10.1,7.791357516,2.397895273,103.1,0,18.44,6.28,9,12,0.248,"13 2008"
"2213",13,2008,11,8.9,0.003333333,0.003333333,6.643333333,49.1,0.366666667,9.596666667,9,4.235554731,2.694627181,43.5,0,16.72,4.92,9,12,0.248,"13 2008"
"2214",13,2008,12,-2,0,0.036666667,5.933333333,49.96666667,0.466666667,11.71666667,3.7,2.493205453,1.410986974,257.4,0,8.1,-0.27,9,12,0.248,"13 2008"
"2215",13,2009,1,1.8,0.02,0.05,5.533333333,51.13333333,0.75,11.19333333,5.4,4.257030144,2.772588722,99.2,0,7.45,0.12,9,12,0.192,"13 2009"
"2216",13,2009,2,-0.4,0.03,0.066666667,5.633333333,49.26666667,0.883333333,12.07,2.4,5.565669173,5.414766179,348.9,0,12.08,0.9,9,12,0.192,"13 2009"
"2217",13,2009,3,4.4,0.013333333,0.103333333,6.536666667,41.13333333,1.1,10.99333333,7.5,5.117993812,2.468099531,194.5,0,15.34,2.47,9,12,0.192,"13 2009"
"2218",13,2009,4,0.8,0.003333333,0.053333333,6.343333333,28.36666667,0.45,11.13,6,4.670021158,2.128231706,67.4,0,17.59,3.77,9,12,0.192,"13 2009"
"2219",13,2009,5,21,0.016666667,0.03,6.72,38.63333333,0.85,9.693333333,12.63333333,4.894850261,2.928523524,143,0,24.78,10.84,9,12,0.192,"13 2009"
"2220",13,2009,6,18.1,0.023333333,0.053333333,6.753333333,43.86666667,0.716666667,9.58,12.2,6.418528055,3.417726684,18.6,0,25.76,11.51,9,12,0.192,"13 2009"
"2221",13,2009,7,12.6,0.023333333,0.116666667,6.516666667,46.53333333,0.6,9.316666667,12.6,7.791357516,5.276071758,0,180.1,32.54,15.8,9,12,0.192,"13 2009"
"2222",13,2009,8,28.4,0.05,0.033333333,6.806666667,41.96666667,0.4,9.046666667,16.2,7.791357516,4.034240638,0.4,169.8,30.79,15.05,9,12,0.192,"13 2009"
"2223",13,2009,9,20.5,0.06,0.066666667,6.613333333,44.8,0.773333333,9.6,11.5,7.791357516,4.252771799,3.6,126.1,30.01,14.18,9,12,0.192,"13 2009"
"2224",13,2009,10,18.1,0,0.003333333,6.3,45.36666667,0.233333333,9.083333333,10.9,7.791357516,2.928523524,74.3,4.2,22.64,8.05,9,12,0.192,"13 2009"
"2225",13,2009,11,3.9,0.01,0.036666667,6.233333333,45.33333333,0.15,10.24666667,7.8,4.15575319,3.487375078,129.6,0,15.77,5.62,9,12,0.192,"13 2009"
"2226",13,2009,12,-3,0.01,0.043333333,6.656666667,50.6,0.423333333,10.86333333,3,4.969118614,2.360854001,201.1,0,8.66,-0.13,9,12,0.192,"13 2009"
"2227",13,2010,1,12.3,0.02,0.093333333,6.593333333,48.9,6.233333333,10.62666667,8.6,7.791357516,4.429625613,307.2,0,13.62,2.15,9,12,0.243,"13 2010"
"2228",13,2010,2,15.5,0.013333333,0.013333333,6.606666667,41.1,1.566666667,12.48666667,7.3,5.561834812,0.693147181,187.1,0,10.44,1.35,9,12,0.243,"13 2010"
"2229",13,2010,3,16.3,0.02,0.073333333,6.633333333,38.6,3.183333333,10.5,9.166666667,2.833213344,1.648658626,160.5,0,13.68,1.9,9,12,0.243,"13 2010"
"2230",13,2010,4,13.5,0.02,0.046666667,6.626666667,41.5,2.966666667,10.83333333,8.3,7.791357516,7.791357516,264,0,13.85,2.87,9,12,0.243,"13 2010"
"2231",13,2010,5,21.5,0.02,0.103333333,6.61,39.43333333,1.883333333,10.34333333,10.4,6.248429647,2.388762789,101.3,0,17.82,5.39,9,12,0.243,"13 2010"
"2232",13,2010,6,34.4,0.01,0.11,6.45,41.6,3.733333333,9.75,12.7,7.791357516,3.417726684,3.8,0,25.92,12.19,9,12,0.243,"13 2010"
"2233",13,2010,7,29.1,0.033333333,0.026666667,6.483333333,43.1,1.366666667,9.616666667,15.36666667,7.791357516,3.698829785,0,177.9,31.48,15.77,9,12,0.243,"13 2010"
"2234",13,2010,8,26.3,0.043333333,0.073333333,6.533333333,46.5,0.936666667,9.366666667,13.5,7.791357516,3.384390263,1,166,29.25,13.97,9,12,0.243,"13 2010"
"2235",13,2010,9,21.9,0.04,0.093333333,6.41,46.93333333,0.616666667,9.773333333,11.7,7.791357516,4.776599302,0.9,124.8,28.26,12.28,9,12,0.243,"13 2010"
"2236",13,2010,10,18.4,0.023333333,0.02,6.633333333,30.73333333,0.516666667,10.40333333,7.8,7.791357516,4.065602093,108.2,0,19.5,6.71,9,12,0.243,"13 2010"
"2237",13,2010,12,0.8,0.003333333,0.05,6.733333333,27.3,0.316666667,12.91666667,0.2,3.47506723,0.693147181,187.5,0,9.83,-0.73,9,12,0.243,"13 2010"
"2238",13,2011,1,1.4,0.03,0.003333333,5.903333333,39.5,1.8,11.53,6.166666667,2.862200881,2.151762203,65.47,0,12.64,1.59,9,12,0.24,"13 2011"
"2239",13,2011,2,11,0.026666667,0.016666667,5.553333333,40.13333333,4.066666667,11.04666667,5.466666667,5.959199587,3.360375387,196.14,0,11.37,0.36,9,12,0.24,"13 2011"
"2240",13,2011,3,8.1,0.033333333,0.023333333,5.506666667,34,36.66666667,11.03333333,7.866666667,5.672979566,4.065602093,493.63,0,10.6,2.1,9,12,0.24,"13 2011"
"2241",13,2011,4,11,0.013333333,0.103333333,5.783333333,35.53333333,1.966666667,11.41666667,7.9,4.65396035,1.131402111,69.87,0,16.09,3.66,9,12,0.24,"13 2011"
"2242",13,2011,5,9.8,0.01,0.056666667,6.203333333,40.36666667,1.9,10.41,8.5,4.536891345,3.540959324,88.99,0,18.45,5.85,9,12,0.24,"13 2011"
"2243",13,2011,6,17.5,0.056666667,0.063333333,5.866666667,43.43333333,1.766666667,9.986666667,12.13333333,6.017619505,4.479606963,65.73,0,24.1,10.81,9,12,0.24,"13 2011"
"2244",13,2011,7,17,0.026666667,0.083333333,5.126666667,45.4,1.533333333,9.133333333,13.16666667,6.361993085,3.935739532,0,0,29.86,14.28,9,12,0.24,"13 2011"
"2245",13,2011,8,14.7,0.06,0.076666667,6.063333333,45.7,0.373333333,9.44,12.4,7.791357516,2.980618636,0,0,31.56,15.28,9,12,0.24,"13 2011"
"2246",13,2011,9,15.1,0.043333333,0.14,6.076666667,48.26666667,0.873333333,9.47,13.3,5.565669173,4.21508618,0.7,131.1,30.95,14.85,9,12,0.24,"13 2011"
"2247",13,2011,10,11.2,0,0.04,6.64,50.3,1.266666667,9.896666667,10.8,7.092823061,3.826465117,216.7,0,21.05,9.69,9,12,0.24,"13 2011"
"2248",13,2011,11,5.5,0.01,0.013333333,6.423333333,50.83333333,0.833333333,9.973333333,7.9,5.900992644,2.272125886,266.5,0,12.5,2.8,9,12,0.24,"13 2011"
"2249",13,2011,12,3.4,0.08,0.1,6.393333333,40,3.366666667,10.56333333,6.7,5.728800238,2.282382386,508.3,0,9.08,3.02,9,12,0.24,"13 2011"
"2250",13,2012,1,1.6,0.04,0.113333333,5.903333333,54.43333333,0.583333333,9.38,3.5,3.058707073,2.928523524,185.93,0,13.6,2.43,9,12,0.256,"13 2012"
"2251",13,2012,2,0.2,0.02,0.073333333,5.526666667,48.96666667,1.7,9.606666667,5.1,3.871201011,2.140066163,65.21,0,13.72,1.92,9,12,0.256,"13 2012"
"2252",13,2012,3,7.9,0.013333333,0,5.12,33.8,78.33333333,11.45333333,7.1,7.791357516,5.517051209,436.95,0,11.92,2.69,9,12,0.256,"13 2012"
"2253",13,2012,4,13.6,0.016666667,0.173333333,5.6,37.16666667,1.766666667,10.81,9.133333333,4.506454213,4.506454213,214.46,0,17.29,5.42,9,12,0.256,"13 2012"
"2254",13,2012,5,14.4,0.17,0.126666667,5.68,41.56666667,2.066666667,9.156666667,11.8,4.617098757,3.826465117,9.43,0,23.45,9.4,9,12,0.256,"13 2012"
"2255",13,2012,6,16.9,0.033333333,0.113333333,6.866666667,40.16666667,1.833333333,8.653333333,13.2,5.276071758,4.479606963,25.87,67.56,26.91,11.74,9,12,0.256,"13 2012"
"2256",13,2012,7,16.3,0,0.096666667,6.68,47.53333333,0.916666667,9.343333333,12.5,5.265277512,4.976733742,1.01,194.2,31.16,14.68,9,12,0.256,"13 2012"
"2257",13,2012,8,21.2,0.036666667,0.163333333,6.433333333,47.83333333,0.883333333,8.233333333,16.03333333,6.646520377,4.079230924,0.13,176.6,34.03,16.81,9,12,0.256,"13 2012"
"2258",13,2012,9,12.9,0.04,0.116666667,6.553333333,46.4,0.35,8.533333333,12.6,5.04535873,3.983413002,0,131,31.11,14.57,9,12,0.256,"13 2012"
"2259",13,2012,10,9.4,0.056666667,0.233333333,5.66,46.93333333,0.916666667,9.823333333,10.33333333,4.62399194,1.131402111,105.28,0,21.91,8.78,9,12,0.256,"13 2012"
"2260",13,2012,11,5.6,0,0.026666667,5.586666667,41.1,1.233333333,10.69333333,7.3,3.698829785,1.131402111,58.87,0,13.78,3.7,9,12,0.256,"13 2012"
"2261",13,2012,12,2.4,0.05,0.08,5.546666667,51.26666667,0.6,11.51,3.466666667,3.117949906,2.917770732,5.09,0,13.15,1.44,9,12,0.256,"13 2012"
"2262",13,2013,1,-1,0.003333333,0.133333333,6.54,39.1,1.333333333,11.26333333,4.8,4.835487941,2.990719732,36.7,0,12.07,0.68,9,12,0.353,"13 2013"
"2263",13,2013,2,1,0.003333333,0.106666667,6.75,42.63333333,1.7,11.20666667,5,4.93878119,4.711330382,22.76,0,13.92,0.96,9,12,0.353,"13 2013"
"2264",13,2013,3,5.6,0.043333333,0.136666667,6.716666667,41.8,1.766666667,10.23,7.8,4.398146017,4.018183201,92.55,0,17.29,4.68,9,12,0.353,"13 2013"
"2265",13,2013,4,6,0.03,0.083333333,6.703333333,45.3,0.94,9.913333333,6.966666667,3.280911216,2.140066163,45.38,0,20.42,7.05,9,12,0.353,"13 2013"
"2266",13,2013,5,16,0.043333333,0.136666667,6.52,46.7,0.816666667,9.336666667,12.36666667,4.864452784,3.08190997,28.04,0,23.16,10,9,12,0.353,"13 2013"
