"","Site","Month","WY","Year","Date","Season","Acari","Aeshnidae","Ameletidae","Amphipoda","Apataniidae","Arctopsychinae","Baetidae","Bivalvia","Brachycentridae","Caenidae","Calamoceratidae","Calopterygidae","Capniidae","Ceratopogonidae","Chironomidae","Chloroperlidae","Coenagrionidae","Cordulegastridae","Corduliidae","Corixidae","Corydalidae","Cyrenidae","Decapoda","Dixidae","Dytiscidae","Elmidae","Empididae","Ephemerellidae","Eulichadidae","Gastropoda","Glossosomatidae","Gomphidae","Helicopsychidae","Heptageniidae","Hirudinea","Hydropsychidae","Hydroptilidae","Lepidostomatidae","Leptoceridae","Leptohyphidae","Leptophlebiidae","Leuctridae","Libellulidae","Limnephilidae","Naucoridae","Nemouridae","Odontoceridae","Oligochaeta","Ostracoda","Peltoperlidae","Perlidae","Perlodidae","Philopotamidae","Polycentropodidae","Psephenidae","Psychodidae","Psychomyiidae","Pteronarcyidae","Ptilodactylidae","Pyraloidae","Rhyacophilidae","Sericostomatidae","Sialidae","Simuliidae","Siphlonuridae","Stratiomyidae","Tabanidae","Thremmatidae","Tipulidae","Turbellaria","sample.size","total.ept","Percent.ept","total.taxa","eph.taxa","ple.taxa","tri.taxa","EPT.richness","eph.rel.ab","ple.rel.ab","tri.rel.ab","Percent.chir","Diversity","EPT.Diversity","P.rel.ab","CF.rel.ab","CG.rel.ab","SH.rel.ab","SC.rel.ab","rare.rich","rare.EPT.rich","sens.taxa.rich","sens.taxa.div","tol.taxa.rich","tol.taxa.div","Cat1","Cat3","Cat6","Cat12","DO.Average","Cond.Average","H2OTemp.Average","pH.Average","Turb.Average","NO3.Average","PO4.Average","Bacteria_TC","Bacteria_EColi","DO30","DO90","DO180","DO365","Cond30","Cond90","Cond180","Cond365","H2OTemp30","H2OTemp90","H2OTemp180","H2OTemp365","pH30","pH90","pH180","pH365","Turb30","Turb90","Turb180","Turb365","Nitrate30","Nitrate90","Nitrate180","Nitrate365","Phosphate30","Phosphate90","Phosphate180","Phosphate365","TotColiform30","TotColiform90","TotColiform180","TotColiform365","ppt30","ppt90","ppt180","ppt365","tmean30","tmean90","tmean180","tmean365","vpdmin30","vpdmin90","vpdmin180","vpdmin365","vpdmax30","vpdmax90","vpdmax180","vpdmax365","SOI.avg5","P_ET"
"11",1,10,2014,2013,"2013-10-09","Base",13,0,0,0,0,6,125,0,2,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,54,0,12,0,0,32,0,0,107,0,20,0,0,0,0,0,0,0,0,0,4,0,2,0,2,5,13,3,0,1,7,0,0,0,0,3,0,0,87,0,0,0,0,0,0,509,335,65.8153241650295,21,3,5,6,14,0.479371316306483,0.0491159135559921,0.129666011787819,1.96463654223969,2.21174564454566,1.72093499590983,0.0432220039292731,0.231827111984283,0.412573673870334,0.0117878192534381,0.275049115913556,21,14,10,2.05088113250536,4,0.772183092138999,"Average","Average","Dry","Average",9.58,32.2,NA,7.33,0.22,0.1,NA,206.4,1,9.615,9.22,9.74714285714286,10.3135833333333,34.435,34.95,38.2385714285714,37.2891666666667,NA,NA,NA,7.25,7.095,7.03,7.06142857142857,7.07690909090909,0.395,0.27,0.315714285714286,0.228333333333333,0.1,0.1,0.1,0.1,0.21,0.14,0.0983333333333333,0.0766363636363636,133.85,333.875,194.957142857143,138.133333333333,0.881333333333333,0.622555555555556,0.885666666666667,3.9878904109589,16.2866666666667,20.1533333333333,18.98,13.4646575342466,5.00666666666667,7.30344444444444,6.46433333333333,4.1733698630137,22.075,29.3823333333333,27.1341111111111,18.614301369863,-0.03,89.3100499545599
"12",1,10,2015,2014,"2014-10-14","Base",38,0,5,0,0,0,19,0,10,0,0,0,1,0,7,11,0,1,0,0,7,0,0,0,0,62,2,34,0,9,6,2,0,139,0,28,0,1,0,6,2,0,0,0,0,2,0,12,0,0,11,12,6,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,442,296,66.9683257918552,29,6,5,6,17,0.463800904977376,0.083710407239819,0.122171945701357,1.58371040723982,2.50442779445624,1.95049488082182,0.171945701357466,0.0995475113122172,0.332579185520362,0.0158371040723982,0.352941176470588,28,17,13,2.40746724080057,4,1.46322099983767,"Dry","Dry","Dry","Dry",9.41,34.83,NA,7,0.05,0.1,0.05,134.4,6.2,8.945,8.765,9.04,10.2015454545455,33.015,32.5575,35.7883333333333,37.9358333333333,NA,NA,NA,NA,7.165,6.925,7.00666666666667,6.89441666666667,0.135,0.1125,0.0966666666666667,0.284,0.1,0.1,0.1,0.1,0.05,0.06,0.0566666666666667,0.0575,1277,1340.225,901.35,522.1,1.137,0.482444444444445,0.712833333333333,2.84315068493151,19.2466666666667,21.7833333333333,20.1466666666667,14.8123287671233,7.06166666666667,8.33066666666667,7.64033333333333,5.48747945205479,26.2903333333333,31.4442222222222,28.9898333333333,20.7369315068493,0.392,129.059157511163
"13",1,6,2005,2005,"2005-06-23","Peak",5,0,2,0,2,5,88,0,1,0,0,0,0,0,64,3,0,0,0,0,4,0,0,0,0,32,0,16,0,0,5,0,0,198,0,7,0,0,0,0,0,0,0,0,0,22,0,3,0,0,31,0,11,0,1,0,0,0,0,0,13,0,0,2,0,0,0,0,2,0,517,404,78.1431334622824,22,4,3,7,14,0.588007736943907,0.108317214700193,0.0851063829787234,12.3791102514507,2.08529878777029,1.65635093235691,0.108317214700193,0.0502901353965184,0.39651837524178,0.0425531914893617,0.398452611218569,20,14,12,2.24390308008119,3,0.469076043625117,"Wet","Wet","Average","Average",10.16,34.2,10,6.733,0.35,0.1,0.05,NA,NA,10.16,12.8615,13.6286,12.1138181818182,34.2,33.2556666666667,36.4278333333333,36.064,10,7.66666666666667,6.5,8.83333333333333,6.733,6.34,6.32566666666667,6.17108333333333,0.35,1.98333333333333,1.50833333333333,0.956666666666667,0.1,0.1,0.1,0.1,0.05,0.0523333333333333,0.0511666666666667,0.0507,NA,NA,NA,NA,2.95933333333333,6.05288888888889,7.93911111111111,5.15545205479452,15.87,11.8588888888889,9.32388888888889,12.5876712328767,2.894,1.76911111111111,1.5725,3.52219178082192,19.8746666666667,14.1747777777778,11.3940555555556,18.4244109589041,-0.506,925.010251853802
"14",1,6,2007,2007,"2007-06-14","Peak",8,0,10,0,0,2,45,0,5,0,0,0,0,0,64,0,0,0,0,0,2,0,0,0,0,23,2,37,0,0,22,0,0,199,0,7,0,1,0,0,7,0,0,12,0,4,0,6,0,0,28,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,493,382,77.4847870182556,24,5,2,9,16,0.60446247464503,0.0649087221095335,0.105476673427992,12.9817444219067,2.16396300092618,1.71860848984112,0.0912778904665314,0.0304259634888438,0.389452332657201,0.0365111561866126,0.448275862068966,24,14,10,2.09085329348564,3,0.56280537516949,"Average","Dry","Dry","Dry",13.553,39.933,9,6.433,0.2,0.1,0.05,727,2,13.553,13.1253333333333,14.0093333333333,13.18725,39.933,40.3996666666667,37.2276666666667,34.7436153846154,9,7.66666666666667,5.66666666666667,8.23076923076923,6.433,6.751,6.64333333333333,6.47846153846154,0.2,0.133333333333333,0.15,0.215384615384615,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,411.45,285.966666666667,166.966666666667,769.192307692308,0.601,2.32166666666667,4.35861111111111,2.99687671232877,17.8233333333333,13.68,9.77444444444445,13.6090410958904,4.20133333333333,2.82444444444444,2.19338888888889,4.10465753424658,25.218,19.3765555555556,14.5058888888889,20.7344657534247,-0.658,69.4846312645018
"15",1,6,2008,2008,"2008-06-19","Peak",11,0,0,0,0,6,37,0,1,0,0,0,0,0,65,4,0,0,0,0,7,0,0,0,0,40,1,9,0,0,2,0,0,170,0,5,0,0,0,0,3,0,0,3,0,13,0,6,0,0,53,0,1,0,0,0,0,1,0,0,6,0,0,50,0,0,0,5,0,1,500,319,63.8,24,4,4,8,16,0.438,0.142,0.058,13,2.24142120550404,1.62301815726649,0.166,0.126,0.32,0.034,0.354,24,16,10,1.98614039601718,3,0.98045200533433,"Dry","Dry","Dry","Dry",13.497,39.1,10,6.567,0,0.1,0.05,149.7,9.8,13.497,12.7013333333333,13.3388,13.0738181818182,39.1,41.7666666666667,38.6,37.5423636363636,10,8.33333333333333,6.4,8.63636363636364,6.567,6.53566666666667,6.528,6.48854545454545,0,0.116666666666667,0.308,0.204545454545455,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,149.7,142.3,139.8,624.5,0.802,0.645111111111111,4.06466666666667,3.25101369863014,16.1466666666667,13.38,9.135,12.5780821917808,4.95566666666667,3.62088888888889,2.36733333333334,3.58495890410959,23.838,20.4086666666667,14.2802222222222,19.3514246575343,0.882,244.300709179811
"16",1,6,2009,2009,"2009-06-18","Peak",33,0,4,0,0,2,80,0,0,0,0,0,0,0,48,2,0,0,0,0,1,0,0,0,0,42,2,32,0,1,1,0,0,146,0,7,0,2,0,0,2,0,0,10,0,33,0,9,0,1,18,0,12,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,2,2,500,355,71,27,5,4,7,16,0.528,0.108,0.074,9.6,2.36633502111104,1.82328403981572,0.122,0.046,0.434,0.092,0.302,26,15,11,2.05625647858293,4,0.948587531627576,"Average","Average","Average","Average",13.12,41.833,12,7.057,0.35,0.1,0.05,47.3,12.1,13.12,15.042,14.1393333333333,13.4386363636364,41.833,40.5443333333333,42.65,38.9051538461538,12,7.66666666666667,5.5,8.38461538461539,7.057,7.07233333333333,6.77566666666667,6.587,0.35,0.383333333333333,0.466666666666667,0.273076923076923,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,47.3,108.266666666667,95.0333333333333,652.507692307692,0.417,3.20044444444444,6.10094444444445,3.90443835616438,17.05,13.2344444444444,9.49055555555555,13.6539726027397,3.64933333333333,3.16188888888889,2.48366666666667,4.8267397260274,20.3736666666667,17.7527777777778,13.0338888888889,20.8729315068493,1.34,486.793892020288
"17",1,6,2010,2010,"2010-06-17","Peak",7,0,23,0,0,0,39,3,1,0,0,0,1,0,77,2,0,0,0,0,11,0,0,0,0,13,2,41,0,0,1,0,0,168,0,12,0,15,0,0,12,0,0,4,0,12,0,24,0,0,15,0,10,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,4,503,360,71.5705765407555,28,5,5,8,18,0.562624254473161,0.0616302186878728,0.0914512922465209,15.3081510934394,2.39467443305003,1.91355003988864,0.0854870775347912,0.0536779324055666,0.457256461232604,0.0675944333996024,0.335984095427435,27,18,10,2.2749163880135,4,0.959805852699665,"Wet","Average","Average","Average",10.65,39.033,NA,6.533,1,0.1,0.05,770.1,13.5,10.65,13.6956666666667,14.4854,13.39725,39.033,40.5776666666667,44.4333333333333,42.2076153846154,NA,6,4.8,8.25,6.533,6.74533333333333,6.89533333333333,7.04184615384615,1,1.06666666666667,0.833333333333333,0.488461538461538,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,770.1,301.133333333333,188.4,726.153846153846,3.10166666666667,5.21933333333333,6.62038888888889,4.25315068493151,13.7433333333333,10.3366666666667,7.97111111111111,12.4728767123288,2.17533333333333,1.79055555555556,1.39933333333333,3.72216438356164,15.5166666666667,13.3713333333333,10.6017222222222,18.3361643835616,-0.812,573.483723810051
"18",1,6,2011,2011,"2011-06-30","Peak",3,0,16,0,0,1,64,2,4,0,0,0,0,1,56,5,0,0,0,0,31,0,0,0,0,38,0,45,0,0,5,0,0,169,0,5,1,2,0,0,2,0,0,4,0,1,0,7,0,1,21,0,0,0,2,0,0,0,0,0,5,0,1,12,0,0,0,0,0,0,504,351,69.6428571428571,27,5,4,8,17,0.587301587301587,0.0555555555555556,0.0535714285714286,11.1111111111111,2.29722001147714,1.70474831803968,0.132936507936508,0.0476190476190476,0.452380952380952,0.0158730158730159,0.351190476190476,26,17,10,2.0406242125904,4,1.04340927985436,"Wet","Wet","Wet","Wet",10.077,36.7,9,5.56,0.5,0.1,0.053,NA,NA,9.825,10.48,12.0111666666667,12.3980833333333,34.2665,35.48325,36.1055,36.6749166666667,10.5,8.25,7.16666666666667,8.83333333333333,5.9115,6.042,6.0806,6.48109090909091,0.7,0.6875,1.24666666666667,0.966666666666667,0.1,0.1,0.1,0.1,0.11,0.085,0.0733333333333333,0.0616666666666667,185,73.4,54.3,431.1,2.669,3.28644444444444,6.8345,6.4926301369863,16.4333333333333,11.7477777777778,8.55222222222223,11.9194520547945,3.43133333333333,2.093,1.64494444444444,3.02098630136986,19.344,14.0902222222222,10.8388333333333,16.165397260274,2.154,1290.18322905917
"19",1,6,2012,2012,"2012-06-14","Peak",18,0,6,0,0,0,16,0,1,0,0,0,0,0,104,5,0,0,0,0,3,0,0,0,0,46,2,17,0,0,3,0,0,139,0,7,5,5,0,0,11,2,0,4,0,6,0,42,0,0,11,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,468,245,52.3504273504274,25,5,4,7,16,0.403846153846154,0.0512820512820513,0.0683760683760684,22.2222222222222,2.3097013286168,1.76948534447473,0.108974358974359,0.0170940170940171,0.517094017094017,0.0363247863247863,0.320512820512821,25,16,11,2.3581322378544,3,0.747869845386259,"Average","Wet","Average","Average",10.107,35.6,11,7.277,0.6,0.1,0.05,8.5,5.2,10.097,10.3413333333333,11.2642,10.892,36.0165,37.0666666666667,34.6466,32.6694166666667,10,9,6.6,8.41666666666667,6.72,6.61566666666667,6.432,6.26333333333333,0.75,0.6,0.43,0.435,0.1,0.1,0.1006,0.10025,0.0515,0.051,0.0506,0.06075,14.2,9.8,7.5,117.981818181818,2.22833333333333,6.19777777777778,6.60355555555556,3.94106849315069,16.2166666666667,12.3111111111111,9.62388888888889,13.1969863013699,4.86366666666667,3.12022222222222,2.635,3.70915068493151,22.2996666666667,16.2524444444444,13.0026666666667,18.4018904109589,1.362,374.399331702995
"20",1,6,2014,2014,"2014-06-19","Peak",7,0,0,0,0,0,60,3,1,0,0,0,0,0,159,4,0,0,0,0,1,0,0,0,0,43,2,10,0,1,12,0,0,95,0,2,0,3,0,1,0,0,0,3,0,11,0,7,0,0,8,0,2,0,0,0,0,0,0,0,4,5,1,2,0,0,0,0,1,0,448,221,49.3303571428571,26,4,3,8,15,0.370535714285714,0.0513392857142857,0.0714285714285714,35.4910714285714,2.07881904222474,1.76631701643914,0.0602678571428571,0.0223214285714286,0.625,0.0491071428571429,0.241071428571429,24,15,9,2.29856990611319,5,0.529884384908807,"Dry","Average","Dry","Dry",8.86,41,NA,7.14,0,0.1,0.05,13.5,7.5,8.86,9.86333333333333,10.7595,10.367,41,43.09,38.9616666666667,38.7333333333333,NA,NA,NA,NA,7.14,7.01666666666667,6.88716666666667,6.92941666666667,0,0.133333333333333,0.334666666666667,0.3365,0.1,0.1,0.1,0.1,0.05,0.0533333333333333,0.0533333333333333,0.0790909090909091,13.5,37.0666666666667,31.5833333333333,186.65,0.204666666666667,2.87877777777778,4.90655555555556,3.06402739726028,19.2566666666667,14.6155555555556,11.9311111111111,14.1471232876712,7.26466666666667,4.53644444444444,3.84272222222222,4.95339726027398,27.4406666666667,19.7356666666667,15.6538333333333,19.5972054794521,0.392,89.3100499545599
"21",1,6,2021,2021,"2021-06-15","Peak",38,0,1,0,1,0,65,0,3,0,0,0,0,7,91,0,0,0,0,0,28,0,0,0,0,47,4,6,0,1,16,4,0,58,0,15,0,12,0,0,0,0,0,2,0,11,0,132,0,1,1,6,0,0,4,1,0,0,0,0,0,0,3,2,0,0,0,0,0,2,563,198,35.1687388987567,28,4,4,6,14,0.230905861456483,0.0337477797513321,0.0870337477797513,16.1634103019538,2.45599945157027,1.88320636209162,0.154529307282416,0.0355239786856128,0.609236234458259,0.0461811722912966,0.142095914742451,27,14,8,2.12745182649058,5,1.03372769319408,"Dry","Dry","Dry","Dry",10.647,40.533,12,7.407,0.693,0.23,0.117,184.2,12,10.647,10.9125,11.3704285714286,11.2452222222222,40.533,48.52475,44.2761428571429,59.1074444444444,12,8,6,5.75,7.407,7.256,7.32857142857143,7.41488888888889,0.693,0.8675,0.723714285714286,0.665111111111111,0.23,0.3315,0.3315,0.706666666666667,0.117,0.147,0.147,0.351333333333333,184.2,254.85,254.85,254.85,0.173333333333333,0.680222222222222,2.84783333333333,1.92128767123288,17.3566666666667,14.2355555555555,10.2172222222222,14.7432876712329,4.442,3.69944444444444,2.53755555555555,5.0848493150685,24.6236666666667,20.3942222222222,14.3907777777778,21.8923561643836,1.1,-127.115753005177
"22",1,6,2022,2022,"2022-06-29","Peak",62,0,3,0,6,1,64,8,0,0,0,0,0,3,141,0,0,0,0,0,7,0,0,0,0,15,1,3,0,3,30,2,0,57,0,3,0,3,0,0,0,0,0,0,0,34,0,117,0,0,4,0,27,0,1,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,621,242,38.9694041867955,28,5,2,7,14,0.206119162640902,0.0611916264090177,0.122383252818035,22.7053140096618,2.42998183876357,1.98574825173622,0.14975845410628,0.072463768115942,0.555555555555556,0.0595813204508857,0.156199677938808,26,14,11,2.07882698606572,6,1.09221614654639,"Average","Average","Dry","Average",7.583,38.6,12,7.383,0.253,0.23,0.123,344.1,4.1,7.583,9.718,10.4963333333333,9.897375,38.6,42.3835,42.5446666666667,38.81675,12,8,6.66666666666667,10.625,7.383,7.415,7.37433333333333,7.319875,0.253,0.313,0.301,1.066625,0.23,0.23,0.23,0.23,0.123,0.1215,0.14,0.18,344.1,189.8,129.033333333333,919.825,1.05833333333333,2.61233333333333,1.81816666666667,3.62271232876712,19.5066666666667,14.7888888888889,11.7311111111111,14.3723287671233,6.63266666666667,4.21744444444444,3.31755555555556,4.84098630136986,27.1466666666667,20.0677777777778,16.0165,20.6189589041096,0.852,495.743985735154
"23",11,10,2003,2002,"2002-10-10","Base",35,0,0,0,0,0,12,0,10,0,0,0,2,1,260,4,0,7,0,0,0,0,0,0,0,7,3,7,0,0,0,5,0,3,0,10,0,6,0,0,5,0,0,0,0,0,0,69,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,41,0,0,0,0,1,0,499,65,13.0260521042084,24,4,2,6,12,0.0541082164328657,0.0120240480961924,0.064128256513026,52.1042084168337,1.83995219854776,2.27901590101885,0.12625250501002,0.12625250501002,0.721442885771543,0.0180360721442886,0.00601202404809619,24,12,9,2.26201441298955,5,0.948268276949747,"Average","Average","Average","Average",8.64,42.3,13,7,1.7,NA,NA,NA,NA,9.015,8.7215,9.15842857142857,10.0219166666667,39.75,42.075,38.6667142857143,38.5528333333333,14,16,14.8571428571429,12.2727272727273,7.1335,6.9335,7.02385714285714,6.81941666666667,1.275,1.15,1.64285714285714,1.96916666666667,NA,0.587,0.587,0.587,NA,0.05,0.05,0.05,NA,NA,NA,NA,0,0,0.571722222222222,3.80309589041096,19.8966666666667,21.8444444444444,19.4155555555556,13.9690410958904,7.01566666666667,7.46822222222223,5.47527777777778,3.39750684931507,31.269,33.7025555555555,28.1285,18.5185479452055,-0.098,708.715742811307
"24",11,10,2004,2003,"2003-10-16","Base",20,0,0,0,0,0,13,0,29,0,0,0,1,0,36,1,1,1,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,1,0,25,0,5,0,0,0,0,0,0,0,8,0,162,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,196,0,0,0,0,2,0,519,88,16.9556840077071,19,3,3,4,10,0.0308285163776493,0.0192678227360308,0.119460500963391,6.9364161849711,1.786384590379,1.74060193423905,0.0539499036608863,0.481695568400771,0.431599229287091,0.0269749518304432,0.00192678227360308,18,8,6,1.66124846970453,4,1.01979875122964,"Average","Average","Wet","Average",9.423,47.067,12,6.4,0.6,NA,NA,NA,NA,9.2865,9.10533333333333,9.5964,10.4083,41.1335,43.6446666666667,40.2223333333333,47.4056666666667,13,14.3333333333333,14.6666666666667,11.9166666666667,5.85,6.011,5.95,6.25454545454545,1,1.1,1.48,2.43363636363636,NA,NA,NA,0.1,NA,NA,NA,0.083,NA,NA,NA,NA,0,0.550666666666667,1.39733333333333,4.1652602739726,20.0033333333333,22.1411111111111,19.7555555555556,14.1509589041096,6.904,6.50855555555556,5.11672222222222,3.10904109589041,30.2386666666667,32.2135555555556,27.3829444444444,18.1077260273972,-0.73,487.915002205639
"25",11,10,2005,2004,"2004-10-13","Base",43,0,0,0,0,0,7,1,20,0,0,0,0,0,121,9,2,0,0,0,1,0,0,0,0,15,2,8,0,0,0,1,0,36,0,18,0,0,0,0,0,0,0,0,0,14,0,115,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,71,0,1,0,0,1,0,493,119,24.1379310344828,22,3,4,3,10,0.103448275862069,0.050709939148073,0.0872210953346856,24.5436105476673,2.20516028071657,1.95581310952105,0.129817444219067,0.223123732251521,0.54158215010142,0.0304259634888438,0.0730223123732252,20,10,5,1.92652776112492,5,1.23554855154331,"Average","Dry","Dry","Average",8.767,48.01,14,6,0.95,0.1,0.05,NA,NA,9.1335,9.00333333333333,9.17216666666667,10.18,48.705,48.4923333333333,44.374,43.4065,13.5,14.3333333333333,14.6666666666667,11.6153846153846,5.5,6.011,6.211,6.12038461538461,0.7,0.783333333333333,1.025,3.3,0.12,0.115666666666667,0.107833333333333,0.105875,0.05,0.05,0.05,0.05,NA,NA,NA,NA,0.299,0.122555555555556,0.384833333333333,3.38046575342466,17.9233333333333,21.4611111111111,19.6233333333334,14.153698630137,5.16833333333333,7.25333333333333,5.55483333333333,3.57824657534246,25.0113333333333,33.3876666666667,28.5414444444444,19.3828767123288,-0.23,958.835256121158
"26",11,10,2006,2005,"2005-10-10","Base",11,0,0,4,0,0,10,0,98,0,0,0,0,1,134,4,0,1,0,0,0,0,0,0,0,37,1,8,0,0,0,2,0,4,0,29,0,5,0,0,7,1,0,0,0,15,0,83,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,0,3,0,475,189,39.7894736842105,23,4,3,5,12,0.0610526315789474,0.0421052631578947,0.294736842105263,28.2105263157895,2.19664692420411,1.69090151959556,0.0505263157894737,0.286315789473684,0.595789473684211,0.0526315789473684,0.00842105263157895,23,12,10,1.55305822809813,4,0.997985704493725,"Average","Average","Wet","Average",9.977,33.1,12,6.067,1.3,0.11,0.05,NA,NA,9.8435,9.55025,9.6035,10.0111666666667,39.55,43.36675,39.2666666666667,41.6135384615385,12,14,13.3333333333333,11,6.317,6.16675,6.24833333333333,6.09915384615385,1.1,0.9,4,2.77153846153846,0.13,0.144,0.133166666666667,0.120153846153846,0.05,0.05,0.0505,0.0569230769230769,461.1,755.9,1060.08,1060.08,0.528333333333333,0.176111111111111,1.77827777777778,4.75558904109589,16.2733333333333,21.4955555555555,18.4522222222222,13.2769863013699,3.51133333333333,6.466,4.22688888888889,2.79810958904109,22.603,32.9953333333333,25.2413333333334,17.2883561643836,-0.506,1352.65831578186
"27",11,10,2007,2006,"2006-10-11","Base",9,0,0,0,0,0,20,0,27,0,0,0,0,0,259,17,0,7,0,0,0,0,0,0,0,12,2,13,0,0,0,1,0,2,0,13,0,5,0,0,0,1,0,1,0,14,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,495,117,23.6363636363636,23,4,3,5,12,0.0727272727272727,0.0646464646464646,0.098989898989899,52.3232323232323,1.80479165845996,2.08327073479724,0.0808080808080808,0.0868686868686869,0.77979797979798,0.0424242424242424,0.00606060606060606,21,12,8,2.02956349235622,4,0.682017027703139,"Average","Average","Wet","Wet",10.187,54.6,10,5.367,0.35,0.1,0.05,2419.6,17.3,10.187,9.86233333333333,9.42283333333333,10.1780833333333,54.6,53.4113333333333,49.178,44.9085,10,13,13.1666666666667,10.1666666666667,5.367,5.86,5.78566666666667,5.62366666666667,0.35,0.825,1.06,2.11727272727273,0.1,0.1,0.1,0.100833333333333,0.05,0.0576666666666667,0.0538333333333333,0.053,2419.6,2419.6,2419.6,1609.64,0.524666666666667,0.174888888888889,0.820611111111111,6.13249315068493,17.1866666666667,21.5133333333333,19.9016666666667,13.8706849315068,5.577,7.63044444444445,5.76272222222222,3.3592602739726,24.105,33.469,28.7226666666667,18.3938356164383,0.468,223.718532313045
"28",11,10,2008,2007,"2007-10-10","Base",11,0,0,1,0,0,4,1,25,0,0,0,0,0,220,5,0,10,0,0,0,0,0,0,0,16,2,2,0,0,1,16,0,8,0,5,0,7,1,0,0,0,0,0,0,0,0,118,0,0,0,0,0,1,1,0,5,0,0,0,2,3,3,23,0,0,0,0,2,0,493,69,13.9959432048682,26,3,1,9,13,0.0283975659229209,0.0101419878296146,0.101419878296146,44.6247464503043,1.91585775984544,2.11115040723833,0.0993914807302231,0.111561866125761,0.734279918864097,0.0202839756592292,0.0304259634888438,26,12,10,2.11306991499509,4,0.971376830891141,"Average","Average","Average","Dry",13.177,45.533,10,6.32,10.02,0.1,0.05,2419.6,201.4,11.417,10.489,9.96666666666667,10.2482727272727,50.45,47.1776666666667,48.3712857142857,50.2833333333333,13,14,13.4285714285714,11.25,6.735,6.479,6.29185714285714,6.0455,5.335,3.69,2.07285714285714,1.98538461538462,0.1,0.1,0.1,0.100769230769231,0.05,0.05,0.05,0.05,2419.6,2419.6,1824.77142857143,1566.3,2.75566666666667,0.931666666666667,1.32877777777778,3.06846575342466,14.6733333333333,20.2433333333333,18.9233333333333,13.8112328767123,2.38533333333333,6.10111111111111,5.10738888888889,3.32761643835617,18.7556666666667,31.0547777777778,28.1108333333333,19.4128219178082,-0.658,293.672361417159
"29",11,10,2009,2008,"2008-10-08","Base",17,0,0,0,0,0,5,6,1,0,0,0,0,1,201,32,0,7,0,0,0,0,0,0,0,38,5,0,0,0,0,15,0,4,0,0,1,28,2,0,1,0,0,0,0,1,0,103,0,0,0,1,0,3,0,0,2,0,0,0,0,3,10,20,0,0,0,0,2,0,509,84,16.5029469548134,25,3,3,7,13,0.0196463654223969,0.0667976424361493,0.0785854616895874,39.4891944990177,2.0786899830317,1.7265084103267,0.170923379174853,0.0589390962671906,0.68762278978389,0.0628683693516699,0.0137524557956778,23,12,7,1.82379822732761,6,1.1012251189516,"Average","Dry","Dry","Dry",NA,34.733,11,6.3,NA,0.1,0.05,2419.6,14.5,11.077,9.52133333333333,10.8723333333333,11.5295,49.9665,52.8415,52.9427142857143,50.9024615384615,13,14.75,13.4285714285714,10.5384615384615,6.1335,6.41675,6.19471428571429,6.12738461538462,2.1,1.23333333333333,0.8,1.78166666666667,0.1,0.1,0.104857142857143,0.102615384615385,0.075,0.0625,0.0628571428571429,0.0569230769230769,2419.6,2419.6,2074.22857142857,1606.01538461538,1.39866666666667,0.471888888888889,0.399444444444445,2.86638356164384,19.9533333333333,22.5777777777778,19.9477777777778,13.7824657534247,7.347,8.91422222222222,6.79077777777778,3.96386301369863,30.8653333333333,36.5924444444445,31.264,20.3004931506849,0.882,558.161535925028
